Date,Seller_Name,Product_Type,Quantity,Price_Per_Unit,Total_Amount,Daily_Total,Daily_Items_Sold
2023-02-06,Coronation_bakery,BROWNIE,12,52,618,17957,708
2023-02-06,Coronation_bakery,BUN,35,19,651,17957,708
2023-02-06,Coronation_bakery,CAKE,134,29,3858,17957,708
2023-02-06,Coronation_bakery,FRESH CREAM CAKE,19,42,793,17957,708
2023-02-06,Tea_Bench,ICE TEA,10,30,300,17957,708
2023-02-06,Shanmuga_Nadar,KAARAM,23,57,1305,17957,708
2023-02-06,Coronation_bakery,MACAROON,9,87,780,17957,708
2023-02-06,Nomadic_Bites,PUFFS,82,17,1338,17957,708
2023-02-06,Coronation_bakery,RUSK & BREAD,17,55,931,17957,708
2023-02-06,Coronation_bakery,SWEETS,5,30,150,17957,708
2023-02-06,Tea_Bench,TEA AND COFFEE,351,20,6683,17957,708
2023-02-07,Coronation_bakery,BISCUIT,3,67,200,13191,565
2023-02-07,Coronation_bakery,BROWNIE,18,49,873,13191,565
2023-02-07,Coronation_bakery,BUN,35,19,651,13191,565
2023-02-07,Coronation_bakery,CAKE,95,25,2336,13191,565
2023-02-07,Coronation_bakery,FRESH CREAM CAKE,4,40,160,13191,565
2023-02-07,Tea_Bench,ICE TEA,10,31,310,13191,565
2023-02-07,Shanmuga_Nadar,KAARAM,9,60,535,13191,565
2023-02-07,Coronation_bakery,MACAROON,7,93,650,13191,565
2023-02-07,Nomadic_Bites,PUFFS,66,16,1032,13191,565
2023-02-07,Coronation_bakery,RUSK & BREAD,14,53,738,13191,565
2023-02-07,Coronation_bakery,SWEETS,5,15,75,13191,565
2023-02-07,Tea_Bench,TEA AND COFFEE,299,19,5631,13191,565
2023-02-08,Coronation_bakery,BISCUIT,15,63,945,17671,673
2023-02-08,Coronation_bakery,BROWNIE,6,56,336,17671,673
2023-02-08,Coronation_bakery,BUN,44,19,803,17671,673
2023-02-08,Coronation_bakery,CAKE,126,36,4519,17671,673
2023-02-08,Coronation_bakery,FRESH CREAM CAKE,7,41,285,17671,673
2023-02-08,Tea_Bench,ICE TEA,4,33,130,17671,673
2023-02-08,Shanmuga_Nadar,KAARAM,20,70,1395,17671,673
2023-02-08,Coronation_bakery,MACAROON,5,78,390,17671,673
2023-02-08,Nomadic_Bites,PUFFS,94,16,1500,17671,673
2023-02-08,Coronation_bakery,RUSK & BREAD,18,56,992,17671,673
2023-02-08,Coronation_bakery,SWEETS,3,15,45,17671,673
2023-02-08,Tea_Bench,TEA AND COFFEE,331,20,6331,17671,673
2023-02-09,Coronation_bakery,BISCUIT,6,70,415,16156,655
2023-02-09,Coronation_bakery,BROWNIE,4,52,206,16156,655
2023-02-09,Coronation_bakery,BUN,34,19,624,16156,655
2023-02-09,Coronation_bakery,CAKE,148,31,4509,16156,655
2023-02-09,Coronation_bakery,FRESH CREAM CAKE,3,40,120,16156,655
2023-02-09,Tea_Bench,ICE TEA,9,32,280,16156,655
2023-02-09,Shanmuga_Nadar,KAARAM,28,49,1370,16156,655
2023-02-09,Coronation_bakery,MACAROON,4,82,325,16156,655
2023-02-09,Tea_Bench,MILKSHAKE,2,100,200,16156,655
2023-02-09,Nomadic_Bites,PUFFS,127,16,1992,16156,655
2023-02-09,Coronation_bakery,RUSK & BREAD,19,67,1263,16156,655
2023-02-09,Coronation_bakery,SWEETS,3,30,90,16156,655
2023-02-09,Tea_Bench,TEA AND COFFEE,268,18,4762,16156,655
2023-02-10,Coronation_bakery,BISCUIT,8,59,465,16718,644
2023-02-10,Coronation_bakery,BROWNIE,18,44,792,16718,644
2023-02-10,Coronation_bakery,BUN,62,19,1135,16718,644
2023-02-10,Coronation_bakery,CAKE,162,31,5007,16718,644
2023-02-10,Coronation_bakery,FRESH CREAM CAKE,3,40,120,16718,644
2023-02-10,Tea_Bench,ICE TEA,6,30,180,16718,644
2023-02-10,Shanmuga_Nadar,KAARAM,16,54,855,16718,644
2023-02-10,Coronation_bakery,MACAROON,5,78,390,16718,644
2023-02-10,Nomadic_Bites,PUFFS,72,16,1146,16718,644
2023-02-10,Coronation_bakery,RUSK & BREAD,28,65,1806,16718,644
2023-02-10,Coronation_bakery,SWEETS,4,19,75,16718,644
2023-02-10,Tea_Bench,TEA AND COFFEE,260,19,4747,16718,644
2023-02-11,Coronation_bakery,BISCUIT,8,82,650,16667,623
2023-02-11,Coronation_bakery,BROWNIE,12,61,726,16667,623
2023-02-11,Coronation_bakery,BUN,46,19,850,16667,623
2023-02-11,Coronation_bakery,CAKE,192,28,5373,16667,623
2023-02-11,Coronation_bakery,FRESH CREAM CAKE,9,42,373,16667,623
2023-02-11,Tea_Bench,ICE TEA,11,31,340,16667,623
2023-02-11,Shanmuga_Nadar,KAARAM,22,59,1280,16667,623
2023-02-11,Coronation_bakery,MACAROON,5,117,585,16667,623
2023-02-11,Nomadic_Bites,PUFFS,51,16,807,16667,623
2023-02-11,Coronation_bakery,RUSK & BREAD,19,57,1083,16667,623
2023-02-11,Coronation_bakery,SWEETS,25,17,405,16667,623
2023-02-11,Tea_Bench,TEA AND COFFEE,223,19,4195,16667,623
2023-02-12,Coronation_bakery,BISCUIT,10,61,610,13571,459
2023-02-12,Coronation_bakery,BROWNIE,20,45,895,13571,459
2023-02-12,Coronation_bakery,BUN,39,20,752,13571,459
2023-02-12,Coronation_bakery,CAKE,79,32,2509,13571,459
2023-02-12,Coronation_bakery,FRESH CREAM CAKE,9,42,377,13571,459
2023-02-12,Tea_Bench,ICE TEA,9,32,280,13571,459
2023-02-12,Shanmuga_Nadar,KAARAM,18,47,835,13571,459
2023-02-12,Coronation_bakery,MACAROON,13,90,1170,13571,459
2023-02-12,Tea_Bench,MILKSHAKE,3,100,300,13571,459
2023-02-12,Nomadic_Bites,PUFFS,42,15,630,13571,459
2023-02-12,Coronation_bakery,RUSK & BREAD,22,66,1450,13571,459
2023-02-12,Coronation_bakery,SWEETS,15,16,240,13571,459
2023-02-12,Tea_Bench,TEA AND COFFEE,180,20,3523,13571,459
2023-02-13,Coronation_bakery,BISCUIT,9,74,660,13438,548
2023-02-13,Coronation_bakery,BROWNIE,5,55,271,13438,548
2023-02-13,Coronation_bakery,BUN,29,20,559,13438,548
2023-02-13,Coronation_bakery,CAKE,80,28,2235,13438,548
2023-02-13,Coronation_bakery,FRESH CREAM CAKE,9,43,386,13438,548
2023-02-13,Tea_Bench,ICE TEA,6,30,180,13438,548
2023-02-13,Shanmuga_Nadar,KAARAM,19,63,1195,13438,548
2023-02-13,Coronation_bakery,MACAROON,4,65,260,13438,548
2023-02-13,Nomadic_Bites,PUFFS,113,17,1812,13438,548
2023-02-13,Coronation_bakery,RUSK & BREAD,11,66,720,13438,548
2023-02-13,Coronation_bakery,SWEETS,1,30,30,13438,548
2023-02-13,Tea_Bench,TEA AND COFFEE,262,20,5130,13438,548
2023-02-14,Coronation_bakery,BISCUIT,4,63,250,18120,713
2023-02-14,Coronation_bakery,BROWNIE,19,64,1208,18120,713
2023-02-14,Coronation_bakery,BUN,45,19,837,18120,713
2023-02-14,Coronation_bakery,CAKE,186,28,5138,18120,713
2023-02-14,Coronation_bakery,FRESH CREAM CAKE,10,41,406,18120,713
2023-02-14,Tea_Bench,ICE TEA,12,32,380,18120,713
2023-02-14,Shanmuga_Nadar,KAARAM,17,55,930,18120,713
2023-02-14,Coronation_bakery,MACAROON,4,114,455,18120,713
2023-02-14,Nomadic_Bites,PUFFS,110,16,1707,18120,713
2023-02-14,Coronation_bakery,RUSK & BREAD,24,63,1508,18120,713
2023-02-14,Coronation_bakery,SWEETS,1,15,15,18120,713
2023-02-14,Tea_Bench,TEA AND COFFEE,281,19,5286,18120,713
2023-02-15,Coronation_bakery,BISCUIT,10,71,710,18109,743
2023-02-15,Coronation_bakery,BROWNIE,17,56,943,18109,743
2023-02-15,Coronation_bakery,BUN,56,19,1022,18109,743
2023-02-15,Coronation_bakery,CAKE,134,33,4308,18109,743
2023-02-15,Coronation_bakery,FRESH CREAM CAKE,6,41,244,18109,743
2023-02-15,Tea_Bench,ICE TEA,6,32,190,18109,743
2023-02-15,Shanmuga_Nadar,KAARAM,17,45,755,18109,743
2023-02-15,Coronation_bakery,MACAROON,5,104,520,18109,743
2023-02-15,Nomadic_Bites,PUFFS,114,16,1776,18109,743
2023-02-15,Coronation_bakery,RUSK & BREAD,22,58,1265,18109,743
2023-02-15,Coronation_bakery,SWEETS,19,15,285,18109,743
2023-02-15,Tea_Bench,TEA AND COFFEE,337,19,6091,18109,743
2023-02-16,Coronation_bakery,BISCUIT,11,55,605,15652,648
2023-02-16,Coronation_bakery,BROWNIE,10,60,596,15652,648
2023-02-16,Coronation_bakery,BUN,49,20,938,15652,648
2023-02-16,Coronation_bakery,CAKE,133,31,4017,15652,648
2023-02-16,Coronation_bakery,FRESH CREAM CAKE,6,42,249,15652,648
2023-02-16,Tea_Bench,ICE TEA,12,30,360,15652,648
2023-02-16,Shanmuga_Nadar,KAARAM,14,42,575,15652,648
2023-02-16,Coronation_bakery,MACAROON,3,65,195,15652,648
2023-02-16,Nomadic_Bites,PUFFS,108,16,1677,15652,648
2023-02-16,Coronation_bakery,RUSK & BREAD,21,54,1124,15652,648
2023-02-16,Coronation_bakery,SWEETS,13,17,210,15652,648
2023-02-16,Tea_Bench,TEA AND COFFEE,268,20,5106,15652,648
2023-02-17,Coronation_bakery,BISCUIT,11,63,685,20585,792
2023-02-17,Coronation_bakery,BROWNIE,18,49,873,20585,792
2023-02-17,Coronation_bakery,BUN,35,19,637,20585,792
2023-02-17,Coronation_bakery,CAKE,207,27,5411,20585,792
2023-02-17,Coronation_bakery,FRESH CREAM CAKE,12,41,491,20585,792
2023-02-17,Tea_Bench,ICE TEA,14,33,460,20585,792
2023-02-17,Shanmuga_Nadar,KAARAM,24,49,1175,20585,792
2023-02-17,Coronation_bakery,MACAROON,15,91,1365,20585,792
2023-02-17,Tea_Bench,MILKSHAKE,1,100,100,20585,792
2023-02-17,Nomadic_Bites,PUFFS,111,16,1719,20585,792
2023-02-17,Coronation_bakery,RUSK & BREAD,23,72,1644,20585,792
2023-02-17,Coronation_bakery,SWEETS,17,19,315,20585,792
2023-02-17,Tea_Bench,TEA AND COFFEE,304,19,5710,20585,792
2023-02-18,Coronation_bakery,BISCUIT,7,73,510,16485,612
2023-02-18,Coronation_bakery,BROWNIE,14,58,802,16485,612
2023-02-18,Coronation_bakery,BUN,63,19,1183,16485,612
2023-02-18,Coronation_bakery,CAKE,124,33,4016,16485,612
2023-02-18,Coronation_bakery,FRESH CREAM CAKE,15,43,632,16485,612
2023-02-18,Tea_Bench,ICE TEA,4,30,120,16485,612
2023-02-18,Shanmuga_Nadar,KAARAM,30,54,1600,16485,612
2023-02-18,Coronation_bakery,MACAROON,2,65,130,16485,612
2023-02-18,Nomadic_Bites,PUFFS,39,15,585,16485,612
2023-02-18,Coronation_bakery,RUSK & BREAD,25,59,1469,16485,612
2023-02-18,Coronation_bakery,SWEETS,26,17,420,16485,612
2023-02-18,Tea_Bench,TEA AND COFFEE,263,20,5018,16485,612
2023-02-19,Coronation_bakery,BISCUIT,7,52,360,13830,436
2023-02-19,Coronation_bakery,BROWNIE,21,50,1041,13830,436
2023-02-19,Coronation_bakery,BUN,47,19,884,13830,436
2023-02-19,Coronation_bakery,CAKE,102,38,3814,13830,436
2023-02-19,Coronation_bakery,FRESH CREAM CAKE,10,41,410,13830,436
2023-02-19,Tea_Bench,ICE TEA,5,36,180,13830,436
2023-02-19,Shanmuga_Nadar,KAARAM,26,56,1450,13830,436
2023-02-19,Coronation_bakery,MACAROON,8,90,715,13830,436
2023-02-19,Tea_Bench,MILKSHAKE,1,100,100,13830,436
2023-02-19,Nomadic_Bites,PUFFS,44,15,660,13830,436
2023-02-19,Coronation_bakery,RUSK & BREAD,24,65,1555,13830,436
2023-02-19,Coronation_bakery,SWEETS,15,17,255,13830,436
2023-02-19,Tea_Bench,TEA AND COFFEE,126,20,2406,13830,436
2023-02-20,Coronation_bakery,BISCUIT,22,76,1670,17886,660
2023-02-20,Coronation_bakery,BROWNIE,16,40,635,17886,660
2023-02-20,Coronation_bakery,BUN,26,18,457,17886,660
2023-02-20,Coronation_bakery,CAKE,97,31,2980,17886,660
2023-02-20,Coronation_bakery,FRESH CREAM CAKE,6,40,240,17886,660
2023-02-20,Tea_Bench,ICE TEA,6,30,180,17886,660
2023-02-20,Shanmuga_Nadar,KAARAM,24,38,905,17886,660
2023-02-20,Coronation_bakery,MACAROON,5,78,390,17886,660
2023-02-20,Nomadic_Bites,PUFFS,124,17,2007,17886,660
2023-02-20,Coronation_bakery,RUSK & BREAD,37,71,2625,17886,660
2023-02-20,Coronation_bakery,SWEETS,10,21,210,17886,660
2023-02-20,Tea_Bench,TEA AND COFFEE,287,20,5587,17886,660
2023-02-21,Coronation_bakery,BISCUIT,12,60,710,16727,667
2023-02-21,Coronation_bakery,BROWNIE,16,52,824,16727,667
2023-02-21,Coronation_bakery,BUN,75,19,1409,16727,667
2023-02-21,Coronation_bakery,CAKE,164,31,4971,16727,667
2023-02-21,Coronation_bakery,FRESH CREAM CAKE,10,41,407,16727,667
2023-02-21,Tea_Bench,ICE TEA,2,35,70,16727,667
2023-02-21,Shanmuga_Nadar,KAARAM,14,46,635,16727,667
2023-02-21,Coronation_bakery,MACAROON,5,91,455,16727,667
2023-02-21,Nomadic_Bites,PUFFS,81,16,1290,16727,667
2023-02-21,Coronation_bakery,RUSK & BREAD,15,61,907,16727,667
2023-02-21,Coronation_bakery,SWEETS,10,17,165,16727,667
2023-02-21,Tea_Bench,TEA AND COFFEE,263,19,4884,16727,667
2023-02-22,Coronation_bakery,BISCUIT,11,74,810,20098,709
2023-02-22,Coronation_bakery,BROWNIE,15,58,867,20098,709
2023-02-22,Coronation_bakery,BUN,39,20,745,20098,709
2023-02-22,Coronation_bakery,CAKE,193,38,7212,20098,709
2023-02-22,Coronation_bakery,FRESH CREAM CAKE,12,42,503,20098,709
2023-02-22,Tea_Bench,ICE TEA,1,30,30,20098,709
2023-02-22,Shanmuga_Nadar,KAARAM,18,51,915,20098,709
2023-02-22,Coronation_bakery,MACAROON,7,93,650,20098,709
2023-02-22,Nomadic_Bites,PUFFS,106,16,1647,20098,709
2023-02-22,Coronation_bakery,RUSK & BREAD,25,61,1505,20098,709
2023-02-22,Coronation_bakery,SWEETS,31,16,480,20098,709
2023-02-22,Tea_Bench,TEA AND COFFEE,251,19,4734,20098,709
2023-02-23,Coronation_bakery,BISCUIT,8,82,650,17449,721
2023-02-23,Coronation_bakery,BROWNIE,15,47,705,17449,721
2023-02-23,Coronation_bakery,BUN,41,18,715,17449,721
2023-02-23,Coronation_bakery,CAKE,189,24,4399,17449,721
2023-02-23,Coronation_bakery,FRESH CREAM CAKE,8,43,341,17449,721
2023-02-23,Tea_Bench,ICE TEA,11,33,360,17449,721
2023-02-23,Shanmuga_Nadar,KAARAM,34,47,1585,17449,721
2023-02-23,Coronation_bakery,MACAROON,11,77,845,17449,721
2023-02-23,Nomadic_Bites,PUFFS,90,16,1410,17449,721
2023-02-23,Coronation_bakery,RUSK & BREAD,17,60,1020,17449,721
2023-02-23,Coronation_bakery,SWEETS,21,16,330,17449,721
2023-02-23,Tea_Bench,TEA AND COFFEE,276,19,5089,17449,721
2023-02-24,Coronation_bakery,BISCUIT,6,56,335,14802,578
2023-02-24,Coronation_bakery,BROWNIE,7,42,293,14802,578
2023-02-24,Coronation_bakery,BUN,48,19,897,14802,578
2023-02-24,Coronation_bakery,CAKE,94,37,3442,14802,578
2023-02-24,Coronation_bakery,FRESH CREAM CAKE,15,42,621,14802,578
2023-02-24,Tea_Bench,ICE TEA,17,28,470,14802,578
2023-02-24,Shanmuga_Nadar,KAARAM,26,48,1235,14802,578
2023-02-24,Coronation_bakery,MACAROON,3,65,195,14802,578
2023-02-24,Nomadic_Bites,PUFFS,88,16,1377,14802,578
2023-02-24,Coronation_bakery,RUSK & BREAD,20,61,1207,14802,578
2023-02-24,Coronation_bakery,SWEETS,13,17,210,14802,578
2023-02-24,Tea_Bench,TEA AND COFFEE,241,19,4520,14802,578
2023-02-25,Coronation_bakery,BISCUIT,8,59,465,15716,631
2023-02-25,Coronation_bakery,BROWNIE,7,42,293,15716,631
2023-02-25,Coronation_bakery,BUN,35,19,665,15716,631
2023-02-25,Coronation_bakery,CAKE,137,34,4547,15716,631
2023-02-25,Coronation_bakery,FRESH CREAM CAKE,2,45,90,15716,631
2023-02-25,Tea_Bench,ICE TEA,16,30,470,15716,631
2023-02-25,Shanmuga_Nadar,KAARAM,31,40,1215,15716,631
2023-02-25,Nomadic_Bites,PUFFS,92,16,1440,15716,631
2023-02-25,Coronation_bakery,RUSK & BREAD,16,68,1084,15716,631
2023-02-25,Coronation_bakery,SWEETS,16,16,255,15716,631
2023-02-25,Tea_Bench,TEA AND COFFEE,271,20,5192,15716,631
2023-02-26,Coronation_bakery,BISCUIT,16,76,1215,15888,515
2023-02-26,Coronation_bakery,BROWNIE,20,47,922,15888,515
2023-02-26,Coronation_bakery,BUN,36,19,664,15888,515
2023-02-26,Coronation_bakery,CAKE,123,30,3642,15888,515
2023-02-26,Coronation_bakery,FRESH CREAM CAKE,12,42,499,15888,515
2023-02-26,Tea_Bench,ICE TEA,15,26,390,15888,515
2023-02-26,Shanmuga_Nadar,KAARAM,41,57,2330,15888,515
2023-02-26,Coronation_bakery,MACAROON,10,65,650,15888,515
2023-02-26,Tea_Bench,MOJITOS,1,90,90,15888,515
2023-02-26,Nomadic_Bites,PUFFS,47,15,705,15888,515
2023-02-26,Coronation_bakery,RUSK & BREAD,25,66,1640,15888,515
2023-02-26,Coronation_bakery,SWEETS,23,18,405,15888,515
2023-02-26,Tea_Bench,TEA AND COFFEE,146,19,2736,15888,515
2023-02-27,Coronation_bakery,BISCUIT,5,60,300,15088,603
2023-02-27,Coronation_bakery,BROWNIE,24,56,1344,15088,603
2023-02-27,Coronation_bakery,BUN,65,19,1223,15088,603
2023-02-27,Coronation_bakery,CAKE,102,27,2655,15088,603
2023-02-27,Coronation_bakery,FRESH CREAM CAKE,15,41,612,15088,603
2023-02-27,Tea_Bench,ICE TEA,8,28,220,15088,603
2023-02-27,Shanmuga_Nadar,KAARAM,22,58,1260,15088,603
2023-02-27,Coronation_bakery,MACAROON,4,82,325,15088,603
2023-02-27,Nomadic_Bites,PUFFS,104,16,1620,15088,603
2023-02-27,Coronation_bakery,RUSK & BREAD,21,57,1196,15088,603
2023-02-27,Coronation_bakery,SWEETS,10,17,165,15088,603
2023-02-27,Tea_Bench,TEA AND COFFEE,223,19,4168,15088,603
2023-02-28,Coronation_bakery,BISCUIT,10,57,570,18433,696
2023-02-28,Coronation_bakery,BROWNIE,11,51,553,18433,696
2023-02-28,Coronation_bakery,BUN,43,20,846,18433,696
2023-02-28,Coronation_bakery,CAKE,180,32,5729,18433,696
2023-02-28,Coronation_bakery,FRESH CREAM CAKE,16,42,663,18433,696
2023-02-28,Tea_Bench,ICE TEA,10,28,280,18433,696
2023-02-28,Shanmuga_Nadar,KAARAM,21,55,1135,18433,696
2023-02-28,Coronation_bakery,MACAROON,3,109,325,18433,696
2023-02-28,Tea_Bench,MILKSHAKE,1,100,100,18433,696
2023-02-28,Nomadic_Bites,PUFFS,101,16,1575,18433,696
2023-02-28,Coronation_bakery,RUSK & BREAD,21,66,1376,18433,696
2023-02-28,Coronation_bakery,SWEETS,15,15,225,18433,696
2023-02-28,Tea_Bench,TEA AND COFFEE,264,20,5056,18433,696
2023-03-01,Coronation_bakery,BISCUIT,7,65,450,17449,725
2023-03-01,Coronation_bakery,BROWNIE,9,59,531,17449,725
2023-03-01,Coronation_bakery,BUN,35,18,616,17449,725
2023-03-01,Coronation_bakery,CAKE,109,29,3110,17449,725
2023-03-01,Coronation_bakery,FRESH CREAM CAKE,5,40,200,17449,725
2023-03-01,Tea_Bench,ICE TEA,15,29,430,17449,725
2023-03-01,Shanmuga_Nadar,KAARAM,23,54,1240,17449,725
2023-03-01,Coronation_bakery,MACAROON,7,112,780,17449,725
2023-03-01,Nomadic_Bites,PUFFS,136,16,2109,17449,725
2023-03-01,Coronation_bakery,RUSK & BREAD,20,60,1182,17449,725
2023-03-01,Coronation_bakery,SWEETS,16,19,300,17449,725
2023-03-01,Tea_Bench,TEA AND COFFEE,343,19,6501,17449,725
2023-03-02,Coronation_bakery,BISCUIT,9,69,615,18282,735
2023-03-02,Coronation_bakery,BROWNIE,21,53,1095,18282,735
2023-03-02,Coronation_bakery,BUN,59,19,1103,18282,735
2023-03-02,Coronation_bakery,CAKE,193,26,4918,18282,735
2023-03-02,Coronation_bakery,FRESH CREAM CAKE,12,43,509,18282,735
2023-03-02,Tea_Bench,ICE TEA,19,27,510,18282,735
2023-03-02,Shanmuga_Nadar,KAARAM,17,56,945,18282,735
2023-03-02,Coronation_bakery,MACAROON,3,65,195,18282,735
2023-03-02,Tea_Bench,MOJITOS,1,90,90,18282,735
2023-03-02,Nomadic_Bites,PUFFS,86,16,1347,18282,735
2023-03-02,Coronation_bakery,RUSK & BREAD,23,56,1273,18282,735
2023-03-02,Coronation_bakery,SWEETS,12,19,225,18282,735
2023-03-02,Tea_Bench,TEA AND COFFEE,280,20,5457,18282,735
2023-03-03,Coronation_bakery,BISCUIT,18,61,1090,18060,682
2023-03-03,Coronation_bakery,BROWNIE,21,51,1068,18060,682
2023-03-03,Coronation_bakery,BUN,26,20,520,18060,682
2023-03-03,Coronation_bakery,CAKE,142,30,4184,18060,682
2023-03-03,Coronation_bakery,FRESH CREAM CAKE,16,41,652,18060,682
2023-03-03,Tea_Bench,ICE TEA,26,29,740,18060,682
2023-03-03,Shanmuga_Nadar,KAARAM,24,38,905,18060,682
2023-03-03,Coronation_bakery,MACAROON,6,87,520,18060,682
2023-03-03,Nomadic_Bites,PUFFS,75,16,1182,18060,682
2023-03-03,Coronation_bakery,RUSK & BREAD,22,66,1450,18060,682
2023-03-03,Coronation_bakery,SWEETS,27,17,450,18060,682
2023-03-03,Tea_Bench,TEA AND COFFEE,279,19,5299,18060,682
2023-03-04,Coronation_bakery,BISCUIT,9,78,700,18017,636
2023-03-04,Coronation_bakery,BROWNIE,19,63,1181,18017,636
2023-03-04,Coronation_bakery,BUN,40,19,730,18017,636
2023-03-04,Coronation_bakery,CAKE,151,31,4590,18017,636
2023-03-04,Coronation_bakery,FRESH CREAM CAKE,9,42,372,18017,636
2023-03-04,Tea_Bench,ICE TEA,12,29,340,18017,636
2023-03-04,Shanmuga_Nadar,KAARAM,39,54,2075,18017,636
2023-03-04,Coronation_bakery,MACAROON,9,109,975,18017,636
2023-03-04,Tea_Bench,MOJITOS,1,90,90,18017,636
2023-03-04,Nomadic_Bites,PUFFS,82,16,1290,18017,636
2023-03-04,Coronation_bakery,RUSK & BREAD,12,60,717,18017,636
2023-03-04,Coronation_bakery,SWEETS,3,30,90,18017,636
2023-03-04,Tea_Bench,TEA AND COFFEE,250,20,4867,18017,636
2023-03-05,Coronation_bakery,BISCUIT,22,63,1385,18764,583
2023-03-05,Coronation_bakery,BROWNIE,14,52,721,18764,583
2023-03-05,Coronation_bakery,BUN,53,19,1004,18764,583
2023-03-05,Coronation_bakery,CAKE,167,33,5415,18764,583
2023-03-05,Coronation_bakery,FRESH CREAM CAKE,13,41,532,18764,583
2023-03-05,Tea_Bench,ICE TEA,16,27,420,18764,583
2023-03-05,Shanmuga_Nadar,KAARAM,46,56,2550,18764,583
2023-03-05,Coronation_bakery,MACAROON,8,82,650,18764,583
2023-03-05,Tea_Bench,MILKSHAKE,2,100,200,18764,583
2023-03-05,Nomadic_Bites,PUFFS,39,15,585,18764,583
2023-03-05,Coronation_bakery,RUSK & BREAD,26,64,1648,18764,583
2023-03-05,Coronation_bakery,SWEETS,5,30,150,18764,583
2023-03-05,Tea_Bench,TEA AND COFFEE,172,21,3504,18764,583
2023-03-06,Coronation_bakery,BISCUIT,4,53,210,14740,613
2023-03-06,Coronation_bakery,BROWNIE,5,38,190,14740,613
2023-03-06,Coronation_bakery,BUN,17,20,340,14740,613
2023-03-06,Coronation_bakery,CAKE,57,40,2227,14740,613
2023-03-06,Coronation_bakery,FRESH CREAM CAKE,7,43,295,14740,613
2023-03-06,Tea_Bench,ICE TEA,22,27,580,14740,613
2023-03-06,Shanmuga_Nadar,KAARAM,19,53,990,14740,613
2023-03-06,Coronation_bakery,MACAROON,2,98,195,14740,613
2023-03-06,Nomadic_Bites,PUFFS,113,16,1767,14740,613
2023-03-06,Coronation_bakery,RUSK & BREAD,18,64,1150,14740,613
2023-03-06,Tea_Bench,TEA AND COFFEE,349,20,6796,14740,613
2023-03-07,Coronation_bakery,BISCUIT,11,69,750,17654,702
2023-03-07,Coronation_bakery,BROWNIE,21,60,1257,17654,702
2023-03-07,Coronation_bakery,BUN,89,16,1380,17654,702
2023-03-07,Coronation_bakery,CAKE,126,29,3615,17654,702
2023-03-07,Coronation_bakery,FRESH CREAM CAKE,10,41,407,17654,702
2023-03-07,Tea_Bench,ICE TEA,17,29,490,17654,702
2023-03-07,Shanmuga_Nadar,KAARAM,20,56,1110,17654,702
2023-03-07,Coronation_bakery,MACAROON,10,98,975,17654,702
2023-03-07,Nomadic_Bites,PUFFS,119,16,1851,17654,702
2023-03-07,Coronation_bakery,RUSK & BREAD,11,63,689,17654,702
2023-03-07,Tea_Bench,TEA AND COFFEE,268,20,5130,17654,702
2023-03-08,Coronation_bakery,BISCUIT,7,66,460,17829,716
2023-03-08,Coronation_bakery,BROWNIE,14,54,748,17829,716
2023-03-08,Coronation_bakery,BUN,40,19,723,17829,716
2023-03-08,Coronation_bakery,CAKE,188,29,5451,17829,716
2023-03-08,Coronation_bakery,FRESH CREAM CAKE,4,43,170,17829,716
2023-03-08,Tea_Bench,ICE TEA,23,29,650,17829,716
2023-03-08,Shanmuga_Nadar,KAARAM,15,48,710,17829,716
2023-03-08,Nomadic_Bites,PUFFS,109,16,1686,17829,716
2023-03-08,Coronation_bakery,RUSK & BREAD,29,62,1789,17829,716
2023-03-08,Coronation_bakery,SWEETS,9,19,165,17829,716
2023-03-08,Tea_Bench,TEA AND COFFEE,278,19,5277,17829,716
2023-03-09,Coronation_bakery,BISCUIT,13,60,770,18702,689
2023-03-09,Coronation_bakery,BROWNIE,14,62,856,18702,689
2023-03-09,Coronation_bakery,BUN,50,19,930,18702,689
2023-03-09,Coronation_bakery,CAKE,179,28,5001,18702,689
2023-03-09,Coronation_bakery,FRESH CREAM CAKE,4,41,162,18702,689
2023-03-09,Tea_Bench,ICE TEA,9,26,230,18702,689
2023-03-09,Shanmuga_Nadar,KAARAM,46,54,2470,18702,689
2023-03-09,Coronation_bakery,MACAROON,2,65,130,18702,689
2023-03-09,Nomadic_Bites,PUFFS,67,15,1005,18702,689
2023-03-09,Coronation_bakery,RUSK & BREAD,28,69,1925,18702,689
2023-03-09,Coronation_bakery,SWEETS,20,18,345,18702,689
2023-03-09,Tea_Bench,TEA AND COFFEE,257,19,4878,18702,689
